2	0.361
3	0.256
4	0.222
5	0.237
6	0.182
7	0.12
8	0.138
9	0.125
10	0.122
11	0.14
12	0.124
13	0.191
14	0.132
15	0.215
16	0.204
17	0.147
18	0.215
19	0.224
20	0.162
21	0.354
22	0.253
23	0.18
24	0.187
25	0.19
26	0.197
27	0.211
28	0.211
29	0.219
30	0.226
31	0.264
32	0.238
33	0.248
34	0.255
35	0.312
36	0.304
37	0.323
38	0.305
39	0.42
40	0.326
41	0.359
42	0.345
43	0.381
44	0.708
45	0.477
46	0.405
47	0.41
48	0.444
49	0.484
50	0.462
51	0.526
52	0.491
53	0.527
54	0.531
55	0.61
56	0.552
57	0.626
58	0.59
59	0.604
60	0.649
61	0.636
62	0.652
63	0.7
64	0.69
65	0.745
66	0.749
67	0.809
68	0.779
69	0.905
70	0.965
71	1.043
72	0.955
73	0.914
74	0.87
75	0.997
76	1.009
77	1.069
78	1.045
79	1.083
80	1.119
81	1.107
82	1.18
83	1.069
84	1.292
85	1.297
86	1.417
87	1.298
88	1.387
89	1.402
90	1.401
91	1.459
92	1.517
93	1.561
94	1.604
95	1.506
96	1.757
97	1.719
98	1.72
99	1.806
100	1.847
101	1.849
102	1.871
103	1.657
104	1.86
105	1.784
106	2.11
107	2.099
108	2.143
109	2.335
110	2.307
111	2.393
112	2.345
113	2.447
114	2.493
115	2.427
116	2.639
117	2.599
118	2.604
119	2.704
120	2.765
121	2.779
122	2.817
123	2.933
124	2.869
125	3.006
126	3.0
127	3.316
128	3.195
129	3.176
130	3.271
131	3.339
132	3.327
133	3.56
134	3.478
135	3.537
136	3.585
137	3.66
138	3.558
139	3.611
140	3.808
141	3.899
142	3.832
143	3.856
144	3.993
145	4.175
146	4.157
147	4.17
148	4.271
149	4.361
150	4.328
151	4.459
152	4.559
153	4.543
154	4.6
155	4.786
156	4.7
157	4.846
158	4.907
159	5.081
160	5.018
161	5.115
162	5.11
163	5.19
164	5.282
165	5.364
166	5.472
167	5.519
168	5.499
169	5.554
170	5.693
171	5.731
172	5.847
173	5.922
174	5.951
175	6.085
176	6.106
177	6.163
178	6.289
179	6.271
180	6.534
181	6.515
182	6.684
183	6.634
184	6.732
185	6.822
186	6.905
187	7.097
188	7.069
189	7.192
190	7.212
191	7.337
192	7.468
193	7.497
194	7.595
195	7.709
196	7.711
197	7.836
198	7.889
199	8.097
200	8.164
201	8.219
202	8.318
203	8.397
204	8.585
205	8.509
206	8.736
207	8.813
208	8.919
209	8.965
210	9.042
211	9.209
212	9.332
213	9.265
214	9.508
215	9.422
216	9.675
217	9.646
218	9.763
219	9.879
220	9.988
221	10.076
222	10.255
223	10.242
224	10.519
225	10.535
226	10.635
227	10.771
228	10.956
229	10.908
230	11.027
231	11.204
232	11.243
233	11.346
234	11.435
235	11.545
236	11.665
237	11.891
238	11.791
239	11.954
240	12.218
241	12.155
242	12.292
243	12.342
244	12.475
245	12.518
246	12.703
247	12.789
248	12.966
249	13.082
250	13.518
251	13.383
252	13.531
253	13.529
254	13.686
255	13.798
256	13.969
257	14.044
258	14.237
259	14.291
260	14.48
261	14.726
262	14.632
263	14.694
264	15.014
265	15.237
266	15.167
267	15.245
268	15.447
269	15.54
270	15.679
271	15.723
272	15.885
273	15.934
274	16.071
275	16.205
276	16.302
277	16.46
278	16.745
279	16.808
280	17.096
281	17.096
282	17.364
283	17.359
284	17.508
285	17.63
286	17.768
287	17.86
288	18.128
289	18.083
290	18.378
291	18.574
292	18.563
293	18.765
294	18.893
295	18.965
296	19.12
297	19.4
298	19.397
299	19.529
300	19.724
301	19.942
302	19.896
303	20.146
304	20.52
305	20.356
306	20.62
307	20.748
308	20.919
309	21.141
310	21.374
311	21.441
312	21.622
313	21.803
314	21.873
315	22.056
316	22.234
317	22.422
318	22.888
319	22.669
320	22.849
321	23.018
322	23.203
323	23.53
324	23.515
325	23.505
326	23.745
327	23.893
328	24.023
329	24.285
330	24.234
331	24.789
332	24.733
333	24.859
334	25.008
335	25.182
336	25.321
337	25.545
338	25.878
339	25.814
340	25.99
341	26.174
342	26.287
343	26.695
344	26.731
345	26.907
346	26.717
347	27.344
348	27.257
349	27.648
350	27.743
351	27.94
352	27.973
353	28.324
354	28.251
355	28.575
356	28.887
357	29.374
358	29.399
359	29.318
360	29.365
361	29.672
362	29.762
363	30.036
364	30.038
365	30.286
366	30.46
367	30.573
368	30.806
369	31.052
370	31.152
371	31.416
372	31.45
373	31.709
374	31.689
375	32.069
376	32.219
377	32.582
378	33.076
379	32.842
380	33.078
381	33.114
382	33.318
383	33.488
384	33.683
385	33.847
386	34.031
387	34.536
388	34.557
389	34.865
390	35.015
391	35.237
392	35.308
393	35.551
394	35.873
395	35.844
396	36.146
397	36.927
398	36.632
399	36.817
400	36.931
401	37.153
402	37.343
403	37.569
404	38.371
405	38.116
406	38.271
407	38.409
408	38.459
409	38.772
410	39.863
411	39.328
412	39.455
413	39.604
414	39.84
415	40.176
416	40.229
417	40.503
418	40.721
419	41.025
420	41.201
421	41.752
422	41.549
423	41.794
424	41.972
425	42.28
426	42.431
427	42.593
428	42.815
429	43.155
430	43.267
431	43.698
432	43.853
433	44.546
434	44.703
435	44.806
436	44.875
437	45.225
438	45.225
439	45.489
440	45.615
441	46.093
442	46.193
443	46.438
444	46.819
445	46.7
446	46.783
447	47.351
448	47.16
