2	0.499
3	0.563
4	0.593
5	0.621
6	0.578
7	0.643
8	0.599
9	0.57
10	0.629
11	0.627
12	0.608
13	0.638
14	0.72
15	0.636
16	0.644
17	0.692
18	0.752
19	0.725
20	0.691
21	0.717
22	0.775
23	0.742
24	0.761
25	0.722
26	0.781
27	0.779
28	0.811
29	0.827
30	0.884
31	0.874
32	0.856
33	0.844
34	0.94
35	0.983
36	1.009
37	0.993
38	1.041
39	1.121
40	1.257
41	1.193
42	1.184
43	1.28
44	1.606
45	2.032
46	1.947
47	2.069
48	2.071
49	2.125
50	2.098
51	2.333
52	2.035
53	1.793
54	1.91
55	1.971
56	1.977
57	2.047
58	2.29
59	2.422
60	2.824
61	2.738
62	2.904
63	2.487
64	2.524
65	2.594
66	2.607
67	2.78
68	3.038
69	3.424
70	3.328
71	3.071
72	2.982
73	3.133
74	3.325
75	4.017
76	3.873
77	3.427
78	3.414
79	3.555
80	4.464
81	4.613
82	3.954
83	4.018
84	4.09
85	5.154
86	5.004
87	4.371
88	4.62
89	5.032
90	5.836
91	5.5
92	5.0
93	5.301
94	6.329
95	5.917
96	5.591
97	6.86
98	6.381
99	6.177
100	7.362
101	7.346
102	6.524
103	7.491
104	8.257
105	7.172
106	8.171
107	8.954
108	7.696
109	9.485
110	8.262
111	9.727
112	9.13
113	9.449
114	10.589
115	9.527
116	11.289
117	9.627
118	12.003
119	10.294
120	12.618
121	10.713
122	13.219
123	11.276
124	13.766
125	12.467
126	13.072
127	14.164
128	14.656
129	13.945
130	14.698
131	15.949
132	14.944
133	15.299
134	16.977
135	17.148
136	16.817
137	17.052
138	18.466
139	18.434
140	19.003
141	19.811
142	19.785
143	20.03
144	21.079
145	21.414
146	21.684
147	22.568
148	22.45
149	23.163
150	23.706
151	23.915
152	24.747
153	26.015
154	25.901
155	26.858
156	28.06
157	28.449
158	27.989
159	29.381
160	30.316
161	29.875
162	31.779
163	31.826
164	32.376
165	34.178
166	33.185
167	35.486
168	34.733
169	37.147
170	36.96
171	38.665
172	38.71
173	39.274
174	40.89
175	41.662
176	42.225
177	43.336
178	44.559
179	44.354
180	45.546
181	47.308
182	47.683
183	49.104
184	49.227
185	52.186
186	51.462
187	53.211
188	53.658
189	56.285
190	57.594
191	58.342
192	58.922
193	60.683
194	61.026
195	63.971
196	64.195
197	65.664
198	66.806
199	67.663
200	68.812
201	71.783
202	71.4
203	72.985
204	74.605
205	77.623
206	77.225
207	79.321
208	82.04
209	81.077
210	84.855
211	84.791
212	89.096
213	88.649
214	90.966
215	93.375
216	94.376
217	96.96
218	98.072
219	99.587
220	100.885
221	103.418
222	104.219
223	107.155
224	111.386
225	109.58
226	112.381
227	113.852
228	116.281
229	119.21
230	120.174
231	124.272
232	125.162
233	126.489
234	129.12
235	130.937
236	134.616
237	135.443
238	137.101
239	140.14
240	144.269
241	147.32
242	149.073
243	148.672
244	155.088
245	153.902
246	158.256
247	160.293
248	161.824
249	166.584
