468	47.191
469	47.698
470	47.716
471	48.157
472	48.198
473	48.543
474	48.61
475	48.987
476	49.222
477	49.195
478	49.405
479	49.812
480	49.876
481	50.238
482	50.311
483	50.704
484	50.832
485	51.258
486	51.348
487	51.611
488	51.817
489	52.009
490	52.194
491	52.484
492	52.713
493	53.197
494	52.983
495	53.31
496	53.693
497	53.731
498	54.384
499	54.175
500	55.047
501	54.982
502	55.052
